ID_Transacao;Data;Cliente;Produto_Servico;Categoria;Quantidade;Valor_Unitario;Custo_Unitario;Qtd_Parcelas;Canal_Venda;Status
PRG-202502-096;21/02/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;2;890,00;259,20;3;Parceiros B2B;Pago
PRG-202502-097;05/02/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;1;890,00;246,06;6;E-commerce;Pago
PRG-202502-098;05/02/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1407,32;1;Parceiros B2B;Pago
PRG-202502-099;23/02/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1427,38;2;E-commerce;Pendente
PRG-202502-100;28/02/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1365,44;2;Parceiros B2B;Pago
PRG-202502-101;23/02/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1448,41;3;E-commerce;Pago
PRG-202502-102;05/02/2025;Meta Metais;PragmaCloud Pro;Software;1;450,00;136,47;2;Venda Direta;Pago
PRG-202502-103;03/02/2025;Construtora Horizonte;PragmaCloud Pro;Software;4;450,00;140,92;12;Parceiros B2B;Pago
PRG-202502-104;03/02/2025;Meta Metais;PragmaAnalytics Enterprise;Software;5;1250,00;364,41;1;E-commerce;Pago
PRG-202502-105;23/02/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;5;890,00;229,15;12;Venda Direta;Pago
PRG-202503-001;03/03/2025;Meta Metais;PragmaAnalytics Enterprise;Software;2;1250,00;371,34;6;Venda Direta;Pago
PRG-202503-002;14/03/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;125,91;3;Venda Direta;Pago
PRG-202503-003;04/03/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1408,74;3;Parceiros B2B;Pago
PRG-202503-004;07/03/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;118,20;2;Parceiros B2B;Pago
PRG-202503-005;15/03/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;128,06;6;E-commerce;Pago
PRG-202503-006;02/03/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;125,39;1;E-commerce;Pago
PRG-202503-007;25/03/2025;Varejo Total S.A.;PragmaCloud Pro;Software;1;450,00;163,50;6;Parceiros B2B;Pago
PRG-202503-008;14/03/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;2;3200,00;1322,96;12;E-commerce;Pago
PRG-202503-009;12/03/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;111,88;6;E-commerce;Pago
PRG-202503-010;16/03/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;4;890,00;229,32;3;Venda Direta;Pago
PRG-202503-011;06/03/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1323,04;3;Venda Direta;Cancelado
PRG-202503-012;29/03/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;117,62;6;Parceiros B2B;Pago
PRG-202503-013;20/03/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;125,71;6;Venda Direta;Pago
PRG-202503-014;28/03/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1509,07;3;Venda Direta;Cancelado
PRG-202503-015;02/03/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;108,70;6;Venda Direta;Pago
PRG-202503-016;08/03/2025;Logística Express Brasil;PragmaCloud Pro;Software;3;450,00;161,50;6;Parceiros B2B;Cancelado
PRG-202503-017;10/03/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;5;890,00;245,77;1;E-commerce;Pago
PRG-202503-018;13/03/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;157,80;3;Parceiros B2B;Pago
PRG-202503-019;13/03/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1483,40;12;Parceiros B2B;Pago
PRG-202503-020;19/03/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1468,70;1;E-commerce;Pago
PRG-202503-021;18/03/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;417,52;2;Venda Direta;Pago
PRG-202503-022;07/03/2025;Nova Era Digital;PragmaSecurity Gateway;Software;2;890,00;234,70;6;Venda Direta;Pago
PRG-202503-023;09/03/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1485,16;1;E-commerce;Pago
PRG-202503-024;19/03/2025;Construtora Horizonte;PragmaCloud Pro;Software;1;450,00;151,44;2;E-commerce;Pago
PRG-202503-025;15/03/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;1;400,00;119,78;2;E-commerce;Pago
PRG-202503-026;20/03/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;125,77;2;Venda Direta;Pago
PRG-202503-027;01/03/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;1;3200,00;1445,06;2;Parceiros B2B;Cancelado
PRG-202503-028;02/03/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;131,99;6;Parceiros B2B;Pago
PRG-202503-029;21/03/2025;Meta Metais;PragmaAnalytics Enterprise;Software;2;1250,00;382,56;12;E-commerce;Pago
PRG-202503-030;20/03/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;111,30;2;Parceiros B2B;Pendente
PRG-202503-031;19/03/2025;Varejo Total S.A.;PragmaCloud Pro;Software;3;450,00;158,33;1;E-commerce;Pago
PRG-202503-032;31/03/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;258,89;3;Venda Direta;Pago
PRG-202503-033;23/03/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;2;890,00;249,59;2;Parceiros B2B;Pago
PRG-202503-034;06/03/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1457,83;3;Parceiros B2B;Pago
PRG-202503-035;31/03/2025;Meta Metais;Suporte Técnico Premium;Serviço;2;400,00;124,04;12;E-commerce;Pago
PRG-202503-036;07/03/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;3;890,00;248,37;6;E-commerce;Pago
PRG-202503-037;22/03/2025;Meta Metais;PragmaSecurity Gateway;Software;3;890,00;260,31;12;Parceiros B2B;Pago
PRG-202503-038;27/03/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;387,53;6;E-commerce;Cancelado
PRG-202503-039;03/03/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;4;450,00;146,75;2;E-commerce;Pendente
PRG-202503-040;28/03/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;1;1250,00;379,53;1;Parceiros B2B;Pago
PRG-202503-041;14/03/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;363,42;6;Venda Direta;Pago
PRG-202503-042;08/03/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;1;450,00;155,74;6;Parceiros B2B;Pago
PRG-202503-043;29/03/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;4;890,00;233,86;12;E-commerce;Pago
PRG-202503-044;14/03/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;1;890,00;260,47;12;E-commerce;Pago
PRG-202503-045;11/03/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;5;1250,00;437,67;2;Venda Direta;Cancelado
PRG-202503-046;02/03/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1345,04;1;E-commerce;Pendente
PRG-202503-047;20/03/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1465,74;12;Parceiros B2B;Pago
PRG-202503-048;05/03/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;3;890,00;236,91;3;E-commerce;Pendente
PRG-202503-049;28/03/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;1;1250,00;396,13;6;Parceiros B2B;Pago
PRG-202503-050;26/03/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;131,44;2;E-commerce;Pago
PRG-202503-051;31/03/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;3;890,00;227,79;6;Venda Direta;Pago
PRG-202503-052;21/03/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;430,40;3;Parceiros B2B;Cancelado
PRG-202503-053;28/03/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;5;890,00;238,08;2;Venda Direta;Pago
PRG-202503-054;24/03/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;5;450,00;136,95;6;Venda Direta;Pago
PRG-202503-055;15/03/2025;Nova Era Digital;PragmaCloud Pro;Software;4;450,00;160,56;12;Parceiros B2B;Pago
PRG-202503-056;17/03/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;265,12;12;E-commerce;Pago
PRG-202503-057;28/03/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;1;890,00;245,58;3;Venda Direta;Pago
PRG-202503-058;02/03/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1451,41;6;Parceiros B2B;Pago
PRG-202503-059;16/03/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;2;890,00;257,66;3;Parceiros B2B;Pendente
PRG-202503-060;03/03/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;3;450,00;138,62;3;E-commerce;Pago
PRG-202503-061;15/03/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1520,10;2;E-commerce;Pago
PRG-202503-062;15/03/2025;Meta Metais;PragmaCloud Pro;Software;1;450,00;136,08;1;Parceiros B2B;Pago
PRG-202503-063;02/03/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;3;890,00;268,74;2;Venda Direta;Pago
PRG-202503-064;13/03/2025;Nova Era Digital;PragmaSecurity Gateway;Software;4;890,00;269,78;12;Venda Direta;Pago
PRG-202503-065;28/03/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;372,79;6;Parceiros B2B;Pago
PRG-202503-066;15/03/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1297,08;2;Venda Direta;Pendente
PRG-202503-067;07/03/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;404,59;3;Parceiros B2B;Pago
PRG-202503-068;21/03/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;111,89;3;E-commerce;Pendente
PRG-202503-069;25/03/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;410,30;12;Parceiros B2B;Pago
PRG-202503-070;08/03/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;1;400,00;108,34;12;Venda Direta;Pago
PRG-202503-071;31/03/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;3;450,00;145,74;3;Parceiros B2B;Pago
PRG-202503-072;21/03/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;125,20;12;Venda Direta;Pago
PRG-202503-073;27/03/2025;Logística Express Brasil;PragmaCloud Pro;Software;3;450,00;162,57;3;Venda Direta;Pago
PRG-202503-074;27/03/2025;Tech Soluções Globais;PragmaCloud Pro;Software;1;450,00;162,73;1;E-commerce;Pago
PRG-202503-075;15/03/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1352,74;6;Parceiros B2B;Pago
PRG-202503-076;03/03/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;119,46;6;E-commerce;Pendente
PRG-202503-077;13/03/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1499,58;6;Venda Direta;Pago
PRG-202503-078;12/03/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;1;890,00;235,82;6;Venda Direta;Pago
PRG-202503-079;05/03/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;3;450,00;163,15;2;Parceiros B2B;Pago
PRG-202503-080;12/03/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;127,01;3;Parceiros B2B;Pago
PRG-202503-081;05/03/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;137,98;2;E-commerce;Pago
PRG-202503-082;03/03/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;396,77;6;E-commerce;Pago
PRG-202503-083;27/03/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;4;890,00;247,24;12;Parceiros B2B;Pago
PRG-202503-084;13/03/2025;Nova Era Digital;PragmaSecurity Gateway;Software;1;890,00;273,30;2;E-commerce;Pago
PRG-202503-085;18/03/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;1;890,00;237,75;6;E-commerce;Pago
PRG-202503-086;30/03/2025;Varejo Total S.A.;PragmaCloud Pro;Software;2;450,00;163,85;1;Parceiros B2B;Pago
PRG-202503-087;30/03/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;4;890,00;250,40;1;Parceiros B2B;Pago
PRG-202503-088;03/03/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;5;890,00;227,14;6;Parceiros B2B;Pago
PRG-202503-089;05/03/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;391,18;1;E-commerce;Pago
PRG-202503-090;12/03/2025;Meta Metais;PragmaSecurity Gateway;Software;3;890,00;272,21;6;E-commerce;Pago
PRG-202503-091;01/03/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;3;890,00;239,83;2;Parceiros B2B;Pago
PRG-202503-092;25/03/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;2;400,00;126,52;3;Venda Direta;Pendente
PRG-202503-093;22/03/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1274,98;1;Parceiros B2B;Pago
PRG-202503-094;05/03/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;375,24;2;Venda Direta;Pendente
PRG-202503-095;31/03/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;369,74;2;Parceiros B2B;Pago
PRG-202503-096;04/03/2025;Tech Soluções Globais;PragmaCloud Pro;Software;4;450,00;160,09;12;Venda Direta;Pago
PRG-202503-097;29/03/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;126,96;6;Parceiros B2B;Pendente
PRG-202503-098;06/03/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;111,01;1;E-commerce;Pago
PRG-202503-099;25/03/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1363,70;6;E-commerce;Pago
PRG-202503-100;21/03/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;2;1250,00;425,26;2;Venda Direta;Pago
PRG-202503-101;19/03/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;1;400,00;121,49;2;Venda Direta;Cancelado
PRG-202503-102;10/03/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;116,78;2;Venda Direta;Pendente
PRG-202503-103;30/03/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;3;1250,00;390,72;1;Venda Direta;Pago
PRG-202503-104;07/03/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;108,95;12;Venda Direta;Pago
PRG-202503-105;10/03/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1260,65;1;Venda Direta;Pago
PRG-202503-106;10/03/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1358,59;3;E-commerce;Cancelado
PRG-202503-107;26/03/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1448,49;6;E-commerce;Pago
PRG-202503-108;10/03/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;2;450,00;162,68;2;E-commerce;Pago
PRG-202503-109;18/03/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;2;400,00;112,92;2;Parceiros B2B;Pago
PRG-202503-110;09/03/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1373,40;3;Parceiros B2B;Pago
PRG-202503-111;26/03/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1354,12;3;E-commerce;Pago
PRG-202503-112;11/03/2025;Tech Soluções Globais;PragmaCloud Pro;Software;3;450,00;149,68;1;E-commerce;Pago
PRG-202503-113;08/03/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1444,87;3;Parceiros B2B;Pago
PRG-202503-114;05/03/2025;Meta Metais;PragmaSecurity Gateway;Software;3;890,00;233,71;1;Parceiros B2B;Pago
PRG-202503-115;09/03/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;271,97;2;E-commerce;Pago
PRG-202503-116;20/03/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;3;450,00;146,86;12;E-commerce;Pago
PRG-202503-117;16/03/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;129,22;3;Venda Direta;Pago
PRG-202503-118;02/03/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;121,21;3;E-commerce;Pago
PRG-202503-119;09/03/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;109,72;2;Venda Direta;Pago
PRG-202503-120;03/03/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;383,03;3;Venda Direta;Pago
PRG-202503-121;10/03/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1262,38;6;Venda Direta;Pago
PRG-202503-122;01/03/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;226,81;2;Venda Direta;Pago
PRG-202503-123;31/03/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;126,68;12;Parceiros B2B;Pendente
PRG-202503-124;25/03/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;5;1250,00;418,82;12;Venda Direta;Pago
PRG-202503-125;12/03/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;130,78;1;E-commerce;Pago
PRG-202503-126;07/03/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;3;890,00;258,58;1;Parceiros B2B;Pago
PRG-202503-127;18/03/2025;Varejo Total S.A.;PragmaCloud Pro;Software;5;450,00;164,28;12;Parceiros B2B;Pago
PRG-202503-128;25/03/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;124,70;12;Parceiros B2B;Cancelado
PRG-202503-129;15/03/2025;Varejo Total S.A.;PragmaCloud Pro;Software;5;450,00;149,88;6;E-commerce;Pago
PRG-202503-130;27/03/2025;Nova Era Digital;PragmaCloud Pro;Software;5;450,00;158,17;1;E-commerce;Pago
PRG-202504-001;17/04/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;4;890,00;255,72;6;Venda Direta;Pago
PRG-202504-002;07/04/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;2;1250,00;431,20;12;Venda Direta;Pago
PRG-202504-003;27/04/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;113,82;3;Parceiros B2B;Pago
PRG-202504-004;17/04/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;122,46;2;E-commerce;Pago
PRG-202504-005;07/04/2025;Logística Express Brasil;Suporte Técnico Premium;Serviço;1;400,00;123,59;12;E-commerce;Pago
PRG-202504-006;28/04/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;386,80;3;E-commerce;Pago
PRG-202504-007;23/04/2025;Logística Express Brasil;PragmaCloud Pro;Software;2;450,00;159,75;1;E-commerce;Pago
PRG-202504-008;04/04/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1406,40;6;Parceiros B2B;Pago
PRG-202504-009;11/04/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;3;450,00;151,78;1;Venda Direta;Pago
PRG-202504-010;01/04/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;4;890,00;232,75;12;Venda Direta;Pago
PRG-202504-011;08/04/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;254,72;12;Parceiros B2B;Pendente
PRG-202504-012;04/04/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;2;1250,00;369,47;1;Venda Direta;Pago
PRG-202504-013;26/04/2025;Meta Metais;PragmaCloud Pro;Software;2;450,00;151,26;2;Venda Direta;Pago
PRG-202504-014;19/04/2025;Banco Inova S.A.;PragmaCloud Pro;Software;2;450,00;137,71;12;E-commerce;Pendente
PRG-202504-015;21/04/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1528,42;2;Parceiros B2B;Pago
PRG-202504-016;23/04/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;3;890,00;247,59;1;Parceiros B2B;Pago
PRG-202504-017;04/04/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;4;890,00;253,38;1;Parceiros B2B;Pago
PRG-202504-018;26/04/2025;Construtora Horizonte;PragmaCloud Pro;Software;4;450,00;143,96;2;E-commerce;Pago
PRG-202504-019;09/04/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;2;890,00;233,06;12;Venda Direta;Pago
PRG-202504-020;24/04/2025;Construtora Horizonte;PragmaCloud Pro;Software;4;450,00;151,15;6;E-commerce;Pago
PRG-202504-021;03/04/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;5;450,00;157,83;12;Venda Direta;Pago
PRG-202504-022;22/04/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;274,84;6;E-commerce;Pago
PRG-202504-023;10/04/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;262,65;6;E-commerce;Pendente
PRG-202504-024;10/04/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;234,29;3;E-commerce;Pendente
PRG-202504-025;13/04/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;129,51;1;Parceiros B2B;Pendente
PRG-202504-026;07/04/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1539,50;1;E-commerce;Pago
PRG-202504-027;13/04/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;122,86;6;E-commerce;Pago
PRG-202504-028;14/04/2025;Meta Metais;PragmaAnalytics Enterprise;Software;4;1250,00;399,03;1;Venda Direta;Pago
PRG-202504-029;26/04/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;122,41;3;Parceiros B2B;Pago
PRG-202504-030;16/04/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;2;890,00;262,27;3;Venda Direta;Pago
PRG-202504-031;05/04/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1268,96;3;Parceiros B2B;Pago
PRG-202504-032;05/04/2025;Nova Era Digital;PragmaSecurity Gateway;Software;4;890,00;256,15;6;Parceiros B2B;Pago
PRG-202504-033;20/04/2025;Tech Soluções Globais;PragmaCloud Pro;Software;1;450,00;136,21;3;Venda Direta;Pago
PRG-202504-034;02/04/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;5;890,00;268,91;1;Venda Direta;Pago
PRG-202504-035;12/04/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;116,87;1;E-commerce;Pago
PRG-202504-036;15/04/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;255,24;12;E-commerce;Pago
PRG-202504-037;09/04/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1262,74;12;E-commerce;Pago
PRG-202504-038;04/04/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;4;890,00;259,71;12;E-commerce;Pago
PRG-202504-039;20/04/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;425,06;1;Venda Direta;Pago
